,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
249199_at,-0.307163346,8.905140357,-2.094611827,0.059047381,0.209705229,-4.145268028,FALSE
258114_at,-0.309249181,9.690426426,-2.094516122,0.059057294,0.209705229,-4.145413751,FALSE
250275_at,0.593128963,5.723000471,2.094495162,0.059059465,0.209705229,-4.145445665,FALSE
264637_at,-0.25821959,5.225219427,-2.094386443,0.059070728,0.209712576,-4.145611201,FALSE
252432_at,0.28713457,3.502500187,2.094235762,0.059086341,0.209735362,-4.14584062,FALSE
255511_at,-0.313530218,5.684084204,-2.093897907,0.059121363,0.209827025,-4.146354999,FALSE
252129_at,-0.555719277,3.500765513,-2.093485985,0.059164089,0.209945998,-4.146982097,FALSE
253069_at,-0.241924613,2.850822201,-2.092830919,0.059232095,0.210154625,-4.147979248,FALSE
263109_at,0.265793452,3.343012273,2.092595985,0.059256503,0.210199145,-4.148336837,FALSE
253833_at,-0.187673708,2.651275884,-2.092532755,0.059263073,0.210199145,-4.148433075,FALSE
263127_at,0.257501735,5.391353339,2.092369976,0.059279992,0.21020464,-4.148680826,FALSE
266066_at,0.241677047,2.697608899,2.092340526,0.059283053,0.21020464,-4.148725649,FALSE
246230_at,0.519860261,4.143453337,2.091853488,0.059333704,0.210351536,-4.149466872,FALSE
260222_at,0.375184113,5.747040548,2.091482915,0.059372269,0.21045555,-4.150030799,FALSE
266264_at,-0.26732852,7.187606013,-2.091369672,0.059384059,0.210464636,-4.150203122,FALSE
261628_at,-0.283025191,4.949359063,-2.091201615,0.05940156,0.210474555,-4.150458847,FALSE
257986_at,-0.279062808,3.715808976,-2.091052895,0.059417051,0.210474555,-4.150685141,FALSE
255012_at,-0.226540787,5.668178182,-2.091038198,0.059418582,0.210474555,-4.150707504,FALSE
266585_at,-0.201877488,2.985880867,-2.090952885,0.059427471,0.210474555,-4.150837314,FALSE
259880_at,-0.381304494,3.655325047,-2.090867045,0.059436415,0.210474555,-4.150967924,FALSE
265833_at,-0.251804534,2.725624223,-2.090811327,0.059442222,0.210474555,-4.151052701,FALSE
262239_at,0.246385879,6.313471993,2.089800177,0.059547689,0.210815271,-4.152591032,FALSE
246699_at,-0.179787062,8.827337641,-2.089412777,0.059588143,0.210925752,-4.15318033,FALSE
248461_s_at,0.523336933,7.907127999,2.088934264,0.059638147,0.211069999,-4.153908165,FALSE
248283_at,0.306450156,8.010650099,2.088683775,0.059664339,0.211129937,-4.15428914,FALSE
246626_at,-0.213255775,3.62770176,-2.088374362,0.059696707,0.211198898,-4.154759707,FALSE
248155_at,-0.320676646,8.005417365,-2.088320478,0.059702345,0.211198898,-4.154841654,FALSE
252543_at,-0.638948101,6.872888885,-2.088077016,0.059727827,0.211215623,-4.155211896,FALSE
249022_s_at,-0.226002151,2.658780548,-2.088043723,0.059731313,0.211215623,-4.155262526,FALSE
247303_at,-0.182394002,6.670743969,-2.087726008,0.059764584,0.211215623,-4.155745659,FALSE
259281_at,-0.229712787,2.787922038,-2.087705879,0.059766693,0.211215623,-4.155776266,FALSE
249605_at,-0.236894548,2.426197826,-2.087682188,0.059769175,0.211215623,-4.15581229,FALSE
258109_at,0.290908054,8.645677905,2.087667305,0.059770734,0.211215623,-4.155834922,FALSE
257866_at,-0.248312422,8.02352375,-2.087656252,0.059771892,0.211215623,-4.155851729,FALSE
248463_at,-0.206826175,5.366373375,-2.087432394,0.059795347,0.211265779,-4.156192115,FALSE
264266_at,0.214553551,5.323480602,2.087261348,0.059813275,0.211296393,-4.156452189,FALSE
259188_at,0.278608707,3.076906033,2.086916608,0.059849424,0.211391354,-4.156976335,FALSE
249922_at,-0.421012192,10.41719156,-2.086722262,0.059869812,0.211430625,-4.157271806,FALSE
258996_at,-0.274557816,6.110841684,-2.086456005,0.059897754,0.211496559,-4.157676586,FALSE
250067_at,-0.237502098,2.53493948,-2.086232959,0.059921171,0.211546496,-4.158015659,FALSE
263301_x_at,-0.289315136,2.278981967,-2.085977111,0.059948042,0.211597271,-4.158404579,FALSE
246329_at,0.560365062,4.112365532,2.085837977,0.05996266,0.211597271,-4.158616071,FALSE
267257_at,-0.195424859,6.867349975,-2.085831097,0.059963383,0.211597271,-4.158626528,FALSE
261650_at,0.368660387,8.001293514,2.085735217,0.059973458,0.21160009,-4.158772267,FALSE
258693_at,0.230943367,8.296520508,2.08557122,0.059990695,0.211626242,-4.15902154,FALSE
248303_at,-0.249935275,5.183001457,-2.085488173,0.059999426,0.211626242,-4.159147768,FALSE
246235_at,-0.332682564,5.268009079,-2.08528689,0.060020591,0.211652322,-4.159453698,FALSE
250927_at,-0.284298921,2.802368808,-2.085241378,0.060025378,0.211652322,-4.159522871,FALSE
265478_at,-0.276807035,10.88083944,-2.085084081,0.060041924,0.211677641,-4.159761935,FALSE
248549_at,-0.215306195,6.37404877,-2.084929975,0.060058139,0.211677641,-4.159996145,FALSE
263984_at,0.271918429,6.161253205,2.0849085,0.060060399,0.211677641,-4.160028781,FALSE
247931_at,-0.242196945,7.473524685,-2.084650414,0.060087564,0.211715496,-4.160421,FALSE
255835_at,-0.251732913,2.656753929,-2.0846301,0.060089703,0.211715496,-4.160451872,FALSE
256907_at,-0.233927939,6.335865024,-2.084488401,0.060104623,0.211734944,-4.160667205,FALSE
259540_at,0.361740796,3.865697331,2.084286219,0.060125918,0.211734944,-4.160974443,FALSE
260221_at,-1.077535253,7.65717264,-2.084277845,0.0601268,0.211734944,-4.160987167,FALSE
261416_at,0.203677115,11.78909925,2.084225138,0.060132353,0.211734944,-4.161067258,FALSE
257742_at,-0.199294933,2.678058504,-2.083740431,0.060183439,0.211882117,-4.161803762,FALSE
246549_at,0.399571256,4.401254877,2.083582575,0.060200085,0.211908015,-4.162043608,FALSE
258550_at,-0.251974054,5.674482128,-2.083465451,0.060212438,0.211918797,-4.16222156,FALSE
252558_at,-0.239321171,2.567910717,-2.083140002,0.060246778,0.211977752,-4.162716007,FALSE
254869_at,-0.390297057,3.03612233,-2.083130545,0.060247776,0.211977752,-4.162730375,FALSE
250085_at,0.280749016,4.463468557,2.082975803,0.06026411,0.212002521,-4.162965459,FALSE
246710_at,-0.274245441,2.437532539,-2.08284596,0.060277819,0.212007643,-4.163162712,FALSE
245979_at,0.27027826,3.353986215,2.082785957,0.060284155,0.212007643,-4.163253865,FALSE
248624_at,-0.419199768,5.715460979,-2.08263275,0.060300336,0.212031859,-4.163486602,FALSE
259935_at,-0.251672382,2.648121225,-2.082185722,0.060347573,0.212165249,-4.164165643,FALSE
257655_at,0.356653643,5.600765664,2.081978153,0.060369518,0.212209695,-4.164480923,FALSE
264834_at,0.181696089,7.108248566,2.081460649,0.060424264,0.212353297,-4.165266911,FALSE
247296_at,-0.214474778,7.200318989,-2.081321879,0.060438952,0.212353297,-4.16547766,FALSE
255457_at,-0.770416164,5.214803456,-2.081243305,0.06044727,0.212353297,-4.165596989,FALSE
267039_at,-0.316938723,2.623507164,-2.08124011,0.060447609,0.212353297,-4.165601842,FALSE
257019_at,0.249927365,7.443203598,2.080995898,0.060473469,0.212365765,-4.165972707,FALSE
264542_at,-0.238866701,6.774450486,-2.080970289,0.060476181,0.212365765,-4.166011597,FALSE
257502_at,0.598765659,6.778142615,2.080891404,0.060484537,0.212365765,-4.166131389,FALSE
265959_at,-0.296540132,4.005283392,-2.080854956,0.060488399,0.212365765,-4.166186737,FALSE
265465_at,-0.19156565,3.62297541,-2.080757063,0.06049877,0.21236949,-4.166335392,FALSE
266844_at,-0.275894466,3.234100941,-2.080564479,0.060519179,0.212408443,-4.166627828,FALSE
248781_at,0.291162207,6.392169819,2.080206102,0.060557174,0.212485265,-4.167171988,FALSE
249659_s_at,0.394499887,3.746060684,2.080182305,0.060559698,0.212485265,-4.16720812,FALSE
248492_at,0.295062713,7.442209543,2.080082114,0.060570325,0.212489865,-4.167360244,FALSE
264946_at,-0.302086307,3.392266234,-2.079597841,0.060621714,0.212605225,-4.168095485,FALSE
264510_at,-0.527621085,5.002935839,-2.079556261,0.060626128,0.212605225,-4.168158611,FALSE
247943_at,-0.243973025,4.494872665,-2.079479374,0.060634291,0.212605225,-4.168275337,FALSE
260347_at,0.408268823,4.680615569,2.079293603,0.060654019,0.212605225,-4.168557355,FALSE
254834_at,-0.377254939,6.771300918,-2.079195972,0.060664389,0.212605225,-4.168705567,FALSE
258742_at,-0.335691322,3.381698124,-2.079131887,0.060671197,0.212605225,-4.168802849,FALSE
265174_s_at,0.599785762,3.276442958,2.079130126,0.060671384,0.212605225,-4.168805522,FALSE
261619_x_at,-0.263179189,2.905102239,-2.079069989,0.060677774,0.212605225,-4.168896811,FALSE
257940_at,-0.321644929,3.230048877,-2.078919391,0.060693777,0.212628635,-4.169125418,FALSE
245601_at,-0.302757271,4.118281777,-2.078815322,0.060704838,0.212634727,-4.169283388,FALSE
259162_at,-0.32312849,6.918512936,-2.078438909,0.060744861,0.21270421,-4.169854736,FALSE
249555_at,-0.297552424,4.796573686,-2.07825345,0.060764589,0.21270421,-4.170136224,FALSE
267199_at,-0.295636878,4.920170437,-2.078219594,0.060768191,0.21270421,-4.170187608,FALSE
261210_at,0.172488474,10.27175967,2.078168463,0.060773632,0.21270421,-4.170265212,FALSE
254975_at,1.378212239,3.916630505,2.078149863,0.060775611,0.21270421,-4.170293443,FALSE
266841_at,-0.594907473,7.541330246,-2.078102751,0.060780624,0.21270421,-4.170364946,FALSE
251994_at,0.321355525,6.039832156,2.077897787,0.06080244,0.212747915,-4.170676017,FALSE
259924_at,-0.230619388,7.106831119,-2.077686145,0.060824974,0.21279412,-4.170997209,FALSE
247590_at,0.251800409,2.852504897,2.077534439,0.060841132,0.212818006,-4.171227434,FALSE
245175_at,0.29978029,9.078184198,2.077098023,0.060887635,0.212907069,-4.171889685,FALSE
255443_at,-0.389909124,3.427885822,-2.077046005,0.06089318,0.212907069,-4.171968617,FALSE
264871_at,0.164714262,8.720922881,2.077032728,0.060894595,0.212907069,-4.171988764,FALSE
267427_at,0.424462795,3.869672003,2.076545462,0.060946561,0.213033297,-4.172728102,FALSE
266020_at,-0.330188017,2.769016654,-2.076519071,0.060949377,0.213033297,-4.172768144,FALSE
261975_at,-0.777054089,7.476708037,-2.076070043,0.060997304,0.21316815,-4.173449395,FALSE
245519_at,0.191412142,2.594222194,2.075493644,0.061058878,0.213350646,-4.174323802,FALSE
249457_s_at,0.323600362,2.7720207,2.075206995,0.061089522,0.213401916,-4.174758616,FALSE
255053_at,-0.333092259,4.935717612,-2.075068347,0.061104348,0.213401916,-4.174968919,FALSE
254858_at,0.224791414,6.794871559,2.075015299,0.061110022,0.213401916,-4.175049383,FALSE
247456_at,-0.262832488,3.24045078,-2.074942559,0.061117803,0.213401916,-4.175159712,FALSE
250369_at,-0.257210609,4.526932281,-2.074918939,0.06112033,0.213401916,-4.175195537,FALSE
258485_at,0.271727579,8.049035397,2.074598141,0.061154657,0.21348909,-4.175682094,FALSE
265733_at,-0.237433484,8.06231712,-2.074387061,0.061177253,0.213524994,-4.176002223,FALSE
248665_at,-0.216427639,8.992554549,-2.074327194,0.061183663,0.213524994,-4.176093016,FALSE
255712_at,-0.173410428,2.457978331,-2.074156617,0.061201931,0.213556074,-4.176351706,FALSE
262878_at,-0.241308151,3.818660189,-2.073323267,0.061291253,0.213835039,-4.177615394,FALSE
253221_at,0.305583014,10.30550565,2.073109195,0.061314218,0.213882446,-4.177939977,FALSE
245773_at,0.196021923,5.752729021,2.072592956,0.061369631,0.214043011,-4.178722661,FALSE
258273_at,-0.29318522,9.187576109,-2.072369386,0.061393644,0.214094025,-4.179061597,FALSE
247063_at,-0.224184107,5.983721093,-2.072099748,0.061422616,0.214130527,-4.179470352,FALSE
265591_at,-0.221541015,2.966005048,-2.072097235,0.061422886,0.214130527,-4.179474161,FALSE
264342_at,-0.922684731,9.499255313,-2.071935855,0.061440233,0.214158269,-4.179718793,FALSE
252293_at,-0.278024066,11.27369872,-2.071430368,0.061494596,0.214315009,-4.180484995,FALSE
261672_at,-0.152258481,8.788053838,-2.07126093,0.061512829,0.214345802,-4.180741808,FALSE
259679_at,0.215846166,4.6332625,2.071042932,0.061536294,0.21438186,-4.181072206,FALSE
261662_at,-0.213104228,2.893385038,-2.070949159,0.06154639,0.21438186,-4.181214326,FALSE
245971_at,0.219200855,7.257275693,2.070807016,0.061561697,0.21438186,-4.181429747,FALSE
255406_at,-0.332225985,3.02882615,-2.070751814,0.061567643,0.21438186,-4.181513406,FALSE
253819_at,-0.472786794,5.492360085,-2.070680707,0.061575302,0.21438186,-4.181621166,FALSE
248653_at,0.249665877,2.810108872,2.070620699,0.061581767,0.21438186,-4.181712107,FALSE
263047_at,0.353635014,5.414280152,2.070553875,0.061588966,0.21438186,-4.181813374,FALSE
255618_at,-0.19669617,2.794324015,-2.069661371,0.0616852,0.2146442,-4.183165778,FALSE
261587_at,0.250544203,2.663220338,2.069611022,0.061690633,0.2146442,-4.183242064,FALSE
259089_at,0.237833154,3.144999299,2.069532026,0.061699159,0.2146442,-4.183361754,FALSE
251261_at,-0.532398123,6.081806296,-2.069505944,0.061701974,0.2146442,-4.18340127,FALSE
257228_at,0.314071065,8.344822415,2.068960356,0.061760886,0.214816378,-4.18422785,FALSE
251222_at,-0.245205328,8.454760617,-2.068865842,0.061771097,0.214819136,-4.184371031,FALSE
264480_at,-0.160671758,3.208227878,-2.068585021,0.061801445,0.214862994,-4.184796439,FALSE
248389_at,-0.200781004,4.528372607,-2.068574823,0.061802547,0.214862994,-4.184811887,FALSE
255483_at,0.196601678,7.442451331,2.068442769,0.061816823,0.214879874,-4.185011923,FALSE
258007_at,-0.189214693,8.469749732,-2.068067567,0.061857402,0.214981158,-4.185580251,FALSE
253020_at,-0.326815715,4.563928105,-2.067999095,0.06186481,0.214981158,-4.185683963,FALSE
255857_at,0.308711819,7.245059866,2.067828626,0.061883257,0.215012506,-4.18594216,FALSE
248905_at,-0.182862557,11.35499765,-2.067307175,0.061939717,0.215175898,-4.186731905,FALSE
261163_x_at,-0.325702127,2.543818471,-2.067174621,0.061954077,0.21519301,-4.186932647,FALSE
253865_at,-0.328121199,8.508262728,-2.066861445,0.061988016,0.215278114,-4.187406904,FALSE
246922_at,-0.19973935,8.545238279,-2.066738286,0.062001368,0.215291705,-4.187593402,FALSE
262166_at,0.315460965,9.963436733,2.06652421,0.062024583,0.215339533,-4.187917562,FALSE
263036_at,0.271523035,6.303863162,2.066171236,0.062062877,0.215424881,-4.188452015,FALSE
253886_at,0.295875639,5.277416085,2.066050205,0.062076013,0.215424881,-4.188635264,FALSE
249759_at,0.683102658,5.82475813,2.066029726,0.062078236,0.215424881,-4.188666271,FALSE
267456_at,0.362210734,5.048820961,2.065874359,0.062095103,0.215424881,-4.1889015,FALSE
261495_at,-0.256687392,7.123182742,-2.06586253,0.062096387,0.215424881,-4.188919409,FALSE
248043_s_at,0.222515367,11.19849804,2.065592106,0.062125756,0.215493992,-4.189328818,FALSE
249271_at,-0.270877693,7.460161975,-2.065120016,0.062177057,0.215639146,-4.190043486,FALSE
250788_at,0.227642871,6.391441509,2.064772559,0.062214839,0.215737379,-4.190569436,FALSE
247128_at,-0.375004936,4.056868825,-2.064628593,0.0622305,0.215758886,-4.190787348,FALSE
266640_at,-0.570536582,5.287482048,-2.064362087,0.062259502,0.215765019,-4.191190725,FALSE
253882_at,-0.1800121,7.221871955,-2.06435447,0.062260331,0.215765019,-4.191202253,FALSE
246283_at,0.393513352,7.342420811,2.064349445,0.062260878,0.215765019,-4.191209859,FALSE
250754_at,-0.235325889,7.106962311,-2.06426467,0.062270106,0.215765019,-4.191338168,FALSE
251606_at,-0.190592075,2.615532721,-2.063627214,0.062339537,0.215972788,-4.192302897,FALSE
265636_at,-0.271309015,5.544160006,-2.063190262,0.062387171,0.216099876,-4.19296411,FALSE
257108_x_at,-0.161267041,2.303891678,-2.063116934,0.062395168,0.216099876,-4.193075067,FALSE
266294_at,0.388899935,4.227203497,2.062340616,0.062479892,0.216360459,-4.194249662,FALSE
257752_at,-0.227112753,2.728972227,-2.061528386,0.062568651,0.216634933,-4.195478393,FALSE
251931_at,-0.316754068,6.397306523,-2.061337303,0.06258955,0.2166744,-4.19576743,FALSE
258891_at,-0.233038231,5.895637517,-2.061189602,0.062605708,0.216684663,-4.19599084,FALSE
260070_at,-0.840774345,6.299077948,-2.061136545,0.062611513,0.216684663,-4.196071092,FALSE
258593_at,0.201193787,5.750005766,2.060700634,0.062659228,0.216816897,-4.196730395,FALSE
259391_s_at,-0.772998537,4.257451345,-2.060553628,0.062675327,0.216839709,-4.196952724,FALSE
266369_at,-0.416679182,4.374594594,-2.06037275,0.06269514,0.216875364,-4.197226272,FALSE
246462_at,0.317662192,4.627561364,2.060041696,0.06273142,0.216938737,-4.19772691,FALSE
246928_at,-0.286805518,7.826191615,-2.059990481,0.062737034,0.216938737,-4.197804358,FALSE
250494_at,-0.190807854,6.086320477,-2.059945251,0.062741992,0.216938737,-4.197872753,FALSE
266749_at,-0.22690455,6.777825869,-2.059843413,0.062753158,0.216944459,-4.198026748,FALSE
258324_at,0.304417739,5.205090755,2.05948639,0.062792318,0.21700177,-4.198566598,FALSE
253893_at,-0.222309459,5.348757781,-2.05946162,0.062795036,0.21700177,-4.198604051,FALSE
265124_at,0.220953481,3.413369453,2.059306995,0.062812004,0.21700177,-4.198837843,FALSE
251665_at,0.240178857,7.562939051,2.059306018,0.062812111,0.21700177,-4.198839322,FALSE
256951_at,-0.29102239,2.723291531,-2.059248228,0.062818454,0.21700177,-4.198926698,FALSE
254299_at,-0.333113241,6.498042272,-2.059172038,0.062826817,0.21700177,-4.199041893,FALSE
256477_at,-0.25503612,2.240958653,-2.058995733,0.062846173,0.217035762,-4.199308449,FALSE
259781_at,-0.268733581,3.25239571,-2.058604124,0.062889187,0.217151433,-4.199900492,FALSE
248068_at,0.184527655,7.220932772,2.058416859,0.062909766,0.217189612,-4.200183586,FALSE
256285_at,-0.438311405,7.063312782,-2.058122863,0.062942087,0.217246451,-4.200628007,FALSE
255134_at,-0.257248183,7.487507466,-2.058093842,0.062945278,0.217246451,-4.200671875,FALSE
246094_at,-0.218433314,6.457186946,-2.057904802,0.062966069,0.217285332,-4.200957623,FALSE
260979_at,-0.405529932,6.07563541,-2.057504669,0.063010099,0.217404379,-4.201562414,FALSE
263869_at,0.562548119,5.73661122,2.056923542,0.063074095,0.217592274,-4.202440689,FALSE
253146_at,-0.239231642,2.7478562,-2.056799301,0.063087785,0.217606591,-4.202628444,FALSE
255300_at,0.320130611,6.09005589,2.056515007,0.063119122,0.217681761,-4.203058057,FALSE
260559_at,-0.312517615,3.214989176,-2.056016218,0.063174136,0.217835208,-4.203811743,FALSE
252545_at,-0.239226022,2.690185076,-2.055787147,0.063199417,0.217835208,-4.204157852,FALSE
256153_at,-0.268473546,3.382784455,-2.05578349,0.063199821,0.217835208,-4.204163377,FALSE
245125_at,-0.218912004,2.497459716,-2.055765419,0.063201815,0.217835208,-4.20419068,FALSE
265675_at,-0.258952331,7.250337493,-2.055321905,0.063250791,0.217971074,-4.204860746,FALSE
264021_at,-0.453476441,2.63939592,-2.05488156,0.063299452,0.218105815,-4.205525963,FALSE
251186_at,-0.220616806,8.755917629,-2.054542409,0.063336954,0.21819753,-4.206038268,FALSE
261055_at,0.377500242,7.335414916,2.054467847,0.063345201,0.21819753,-4.206150892,FALSE
263603_at,-0.384335648,4.879695327,-2.053824521,0.063416404,0.21840981,-4.207122557,FALSE
264020_at,0.193722301,9.507389632,2.053709483,0.063429144,0.218420708,-4.207296293,FALSE
246114_at,-0.390019911,11.56952843,-2.05350216,0.06345211,0.218445957,-4.207609394,FALSE
267060_at,-0.200557452,6.827461329,-2.053470398,0.06345563,0.218445957,-4.20765736,FALSE
255172_x_at,-0.268141056,2.826086998,-2.053138463,0.063492418,0.21853962,-4.20815862,FALSE
257249_at,0.32003662,6.404170874,2.052893148,0.06351962,0.21860026,-4.208529052,FALSE
261646_at,0.281333778,6.027014992,2.052492067,0.063564116,0.218720394,-4.209134653,FALSE
251088_at,-0.287127882,3.592227429,-2.052253179,0.063590633,0.218762715,-4.209495331,FALSE
250182_at,-0.461023453,4.875034021,-2.052131557,0.063604137,0.218762715,-4.209678952,FALSE
245815_at,-0.232968313,5.235547213,-2.052047985,0.063613418,0.218762715,-4.209805123,FALSE
245141_at,-0.413862933,6.225894043,-2.052001299,0.063618603,0.218762715,-4.209875605,FALSE
250555_at,-0.284853583,5.874794933,-2.051949386,0.063624369,0.218762715,-4.20995398,FALSE
256375_at,-0.281696175,2.890332556,-2.051783378,0.063642811,0.218793145,-4.210204595,FALSE
