Affymetrix-ID	FC_front.CEL	FC_rear.CEL	FS_front.CEL	FS_rear.CEL	GS_front.CEL	GS_rear.CEL	Ensembl-ID
267430_at	7.89414752	7.878399038	7.849939787	7.865287385	7.604319031	7.972731525	AT2G34860
267429_at	4.550265315	4.611922122	4.334702171	4.423993199	4.544177552	4.702430272	AT2G34850
267428_at	6.936559506	7.08996182	7.275107411	7.259031255	7.776267031	7.782791443	AT2G34840
267427_at	3.088485431	3.014513835	2.942158884	3.029895441	3.057477533	3.009750358	AT2G34830
267426_at	3.714205476	3.615210507	3.585405223	3.825918518	3.651807263	3.835843648	AT2G34820
267425_at	2.97962078	3.241628378	3.074439873	3.184399886	3.188922454	3.173145006	AT2G34810
267424_at	2.569527749	2.487400482	2.46248526	2.366322533	2.372514295	2.488171461	AT2G34800
267423_at	6.280218465	5.977027702	6.037687682	5.823901559	5.643450702	5.104997028	AT2G35060
267422_at	9.396100156	9.392499469	9.403634909	9.230554035	8.998101324	8.787461864	AT2G35050
267421_at	9.293519676	9.489025266	9.19735622	9.32381128	9.126792201	9.353749106	AT2G35040
267420_at	4.368076081	4.547034838	4.602468505	4.685213333	4.540769858	4.640070317	AT2G35030
267419_at	7.37615423	7.25505794	7.672187569	7.562586305	7.595404845	7.776444285	AT2G35010
267418_at	4.7519026	4.866133501	5.301281788	5.029021072	5.633016433	5.344312835	AT2G35000
267417_at	5.396108256	5.806420211	5.460389473	5.644325083	5.425473821	5.706568676	AT2G34990
267416_at	5.108461649	4.953395643	5.159381869	5.370925348	5.192997278	5.138468127	AT2G34980
267415_at	8.341601638	8.435015223	8.333286181	8.294513698	8.388328316	8.373237811	AT2G34970
267414_at	3.415941412	4.040720299	3.565470745	3.890989467	4.471523527	3.840921896	AT2G34790
267413_at	5.553380827	5.830400857	5.80127039	5.833698712	5.766671734	5.933174263	AT2G34960
267412_at	6.416201631	6.135031839	6.550240607	6.49976741	7.053523391	6.686928188	AT2G34940
267411_at	4.599006197	4.701204427	4.515537861	4.502237783	4.61766575	4.490423537	AT2G34930
267410_at	4.176453008	4.529123268	4.58904062	4.660206139	4.188847964	4.261507841	AT2G34920
267409_at	3.394474594	3.500355909	3.323052913	3.266440675	3.270325694	3.390679453	AT2G34910
267408_at	6.633335922	7.024845371	6.078028612	6.427188598	6.412147564	6.388241304	AT2G34890
267407_at	4.87689065	4.959768227	4.318003702	4.535517749	4.85051091	4.747180238	AT2G34880
267406_at	6.100967677	6.235792889	6.191071024	6.404521517	6.466744009	6.352269055	AT2G34780
267405_at	9.94897831	9.93127666	9.982805588	9.925385848	9.805096019	9.942967722	AT2G33740
267404_at	4.318549736	4.211384689	4.114271652	3.956399431	4.299893852	4.211384689	AT2G33980
267403_at	2.513714101	2.555038877	2.445176806	2.506590261	2.52504275	2.655666344	AT2G26320
267402_at	5.92888215	6.166048086	5.977071753	6.272522963	6.065635958	6.273151342	AT2G26180
267401_at	7.607353983	7.76585437	7.527516508	7.495437756	7.561263521	7.818648143	AT2G26210
267400_at	9.504554965	9.430906339	9.760125782	9.768912296	10.00261362	9.955998709	AT2G26240
267399_at	3.808102088	3.965002712	3.818280145	3.904280057	3.888714947	3.744522336	AT2G44195
267398_at	3.466527141	3.494004658	3.554261375	3.426388759	3.313565906	3.443112351	AT2G44560
267397_at	4.133441457	3.803764777	4.431862707	4.433078382	4.161437674	4.303598629	AT1G76170
267396_at	8.205792691	8.355775988	8.082628663	8.244523907	7.984457055	8.346298839	AT2G44270
267395_at	3.588693858	3.943397441	3.784564245	3.743418454	4.061762986	3.630688409	AT2G44250
267394_s_at	3.028007632	3.260342618	2.974531193	3.056508636	2.883264873	3.245834284	AT2G44540 /// AT2G44550
267393_at	5.757300397	6.001481073	5.891741362	5.507603274	6.790987814	6.343253472	AT2G44500
267392_at	9.474126429	8.686891935	9.467511211	9.141526681	9.731273127	8.608341465	AT2G44490
267391_at	4.34144431	3.926106545	4.106555887	4.068708499	4.041988844	3.880094371	AT2G44480
267390_at	3.133007633	3.193433753	3.316261922	3.049410223	2.839404385	3.048848399	AT2G44470
267389_at	3.946056686	4.075586674	4.279882916	4.580849544	4.267252226	4.070380323	AT2G44460
267388_at	10.78225749	10.95584171	10.7591667	10.93549947	11.15321738	11.04832762	AT2G44450
267387_at	6.634315105	6.839835832	6.463831389	6.567911962	6.578217744	6.609228952	AT2G44440
267386_at	5.771258307	5.818034946	5.733980265	5.573799505	5.481897029	5.5003606	AT2G44430
267385_at	6.006449771	5.132223182	6.800955047	6.331038296	7.521761135	6.561640968	AT2G44380
267384_at	9.81196237	9.841283466	9.692482918	9.429813431	11.0112087	10.60225675	AT2G44370
267383_at	11.00874159	11.09411703	10.82001761	10.74778682	10.67850757	10.80830302	AT2G44360
267382_at	6.198812929	6.417966833	5.944207346	6.226039146	6.168230731	6.229910413	AT2G44300
267381_at	6.862702238	6.826418551	7.079378978	6.473409895	7.543437851	7.159835665	AT2G26190
267380_at	6.092469574	5.669579434	6.02826887	5.254986949	5.023680888	4.454719918	AT2G26170
267379_at	6.124261459	6.178004508	6.209987513	6.200540622	5.725072938	6.071703189	AT2G26340
267378_at	6.858896451	7.014231042	6.733188435	6.688033525	7.0340747	7.050557859	AT2G26200
267377_at	3.604686486	3.981122346	3.58974936	3.788069192	3.906215896	3.845680499	AT2G26250
267376_at	4.893906083	4.960202687	4.615892747	4.781314833	4.842046003	4.784591152	AT2G26330
267375_at	10.07130384	9.979351568	9.768369875	9.832513691	9.688145738	9.863887007	AT2G26300
267374_at	8.33423414	8.521853936	8.353476977	8.34807279	8.275072019	8.378237624	AT2G26230
267373_at	7.956207658	7.760812628	7.921698609	7.425293522	7.664051339	7.519925743	AT2G26280
267372_at	6.262456657	5.791664454	6.466154663	5.992057096	6.961077888	6.663358233	AT2G26290
267371_at	6.454599085	6.427677378	6.62921249	6.724022636	6.705590474	6.868512045	AT2G44510
267370_at	9.137313368	9.092503495	9.256499565	9.269497747	9.130553162	9.427152414	AT2G44525
267369_at	6.329942509	6.28777993	6.514498618	6.438020197	6.547798051	6.591560835	AT2G44420
267368_at	9.89433188	10.05901441	9.85217354	10.06730669	10.51250296	10.480208	AT2G44350
267367_at	8.263981551	8.371249063	8.08729866	7.94593609	7.58689063	7.49277545	AT2G44210
267366_at	10.42989325	10.39071926	10.33636556	10.17971276	10.07418399	9.96456059	AT2G44310
267365_at	7.946589828	7.872274451	8.035005625	8.060934337	8.148518254	8.301584189	AT2G44530
267364_at	6.07471836	6.390391296	5.873082366	5.666109808	6.215347776	6.350011549	AT2G40080
267363_at	10.27672497	10.24912347	10.14929096	10.13578841	10.16078339	10.09573679	AT2G39970
267362_at	6.963552449	6.932983703	7.092403838	6.968439329	7.068293128	7.187063666	AT2G39910
267361_at	2.936384582	3.114705374	2.810581033	2.917163724	2.975675956	3.127080051	AT2G39920
267360_at	9.175128443	9.432264882	9.155487364	9.107038032	8.893364516	9.064914167	AT2G40060
267359_at	5.172004522	5.386150406	5.646938936	5.411182759	5.377191229	5.469528401	AT2G40020
267358_at	7.681286034	7.801949549	7.684054508	7.525972575	7.27648474	7.067238326	AT2G39890
267357_at	6.608873068	7.032824527	6.706169082	6.78144857	8.249344211	7.613497425	AT2G40000
267356_at	8.800380675	8.823493399	8.690289435	8.876333082	8.109589059	8.449943658	AT2G39930
267355_at	9.149764328	9.415344223	9.294942578	9.361058474	8.879303776	8.710881996	AT2G39900
267354_at	5.965812636	6.036359857	5.999712855	6.402631869	6.648718033	6.524118395	AT2G39880
267353_at	7.157786621	7.375265178	7.055231568	7.243072379	6.699574562	7.065078403	AT2G40070
267352_at	3.76577955	4.101077865	3.973938853	3.717457935	3.800930951	3.995814962	AT2G40050
267351_at	5.647545104	5.691745218	5.824837506	5.791277263	5.700336321	5.584007803	AT2G40030
267350_at	5.036891887	4.752877823	4.839283617	5.040124307	4.853538214	4.783533646	AT2G40030
267349_at	6.215825742	6.783624853	6.251956135	6.527450729	6.662586859	6.899479673	AT2G40010
267348_at	10.84059294	10.82020082	10.75880134	10.8896917	11.09536185	10.95146324	AT2G39960
267347_at	7.52335371	7.403522108	7.257925952	7.199405363	7.514964678	7.135351284	AT2G39950
267346_at	8.200282136	8.013759008	8.03897387	7.58951465	7.749961849	7.58318582	AT2G39940
267345_at	3.634195238	3.566078774	3.373587672	3.569957256	3.513481224	3.570037732	AT2G44240
267344_at	4.12938052	4.086812879	3.89774713	4.010179801	3.955901759	3.997897734	AT2G44230
267343_at	4.038139348	4.180394598	3.888045084	3.781157039	3.904009772	4.042422361	AT2G44260
267342_at	8.527366304	8.596744962	8.09744797	8.111048422	8.345512695	8.279177704	AT2G44520
267341_at	7.48601597	7.120171707	7.506628995	7.312725606	7.32191239	7.21511114	AT2G44200
267340_at	10.54266128	10.66101699	10.59821809	10.64371218	10.31044594	10.63591176	AT2G34690
267339_at	11.01242778	11.13923217	10.80160616	11.14446408	10.5430545	10.88978018	AT2G39870
267338_at	10.57798596	10.71729924	10.41477697	10.64549047	10.53858373	10.76448541	AT2G39990
267337_at	6.103198491	6.046726345	6.26971815	6.114926604	5.850254203	5.60237407	AT2G39980
267336_at	9.074599603	9.111108742	8.860698679	8.394121201	8.734838569	8.70942414	AT2G19310
267335_s_at	7.17308099	7.554520223	7.735489712	8.38970323	7.940458037	8.147228297	AT1G64760 /// AT2G19440
267334_at	2.757301502	2.665737511	2.584226758	2.646951333	2.650714675	2.670192366	AT2G19420
267333_at	7.73804584	7.788698851	7.710995342	7.809610589	7.744885186	7.919180613	AT2G19430
267332_at	3.735146211	3.868980251	3.874263338	3.800310423	3.991095078	3.997869759	AT2G19290
267331_at	5.098322259	5.058121255	4.838296516	4.717421237	4.601743562	4.848998694	AT2G19280
267330_at	8.484737504	8.415066135	8.375033115	8.290867455	8.376474856	8.614864322	AT2G19270
267329_at	3.301324236	3.24891801	3.258885945	3.335593622	3.002465156	3.302453987	AT2G19250
267328_at	3.893794137	4.080585125	3.79143921	4.11848109	3.839915492	3.891722507	AT2G19230
267327_at	4.15285676	4.372370593	4.150530272	4.362605696	4.137644851	4.330033846	AT2G19410
267326_at	6.043059314	5.972460326	5.902273404	6.245833611	6.271448741	6.124020764	AT2G19380
267325_at	2.730916282	2.806456236	2.808066699	2.647387084	2.693606436	2.690002576	---
267324_at	2.831178535	2.815365071	2.747548409	2.661017383	2.811650881	2.705353281	---
267323_at	7.927083055	7.72768261	8.046620168	7.884843932	7.665876332	7.926456336	AT2G19340
267322_at	6.244412694	5.705438025	6.320040987	6.325696199	6.056297714	5.868807535	AT2G19330
267321_at	2.8077749	2.863397719	2.870064667	2.692060096	2.710527557	3.050898582	AT2G19320
267320_at	3.181354284	3.298717153	3.162684772	3.14770081	2.870585281	3.22150419	AT2G19300
267319_at	6.444172284	6.00764877	6.387417897	5.933524058	6.260502875	5.955323657	AT2G34660
267318_at	7.164413226	7.411925537	7.519366976	7.887502572	8.154041766	7.901527902	AT2G34770
267317_at	4.005394955	4.425462253	3.82790703	4.149780439	3.952880921	4.33241579	AT2G34700
267316_at	6.625578393	6.796351854	6.686631094	6.692427489	6.097640004	6.411526504	AT2G34710
267315_at	6.586516051	6.702113464	6.664478327	6.766361624	6.645323886	6.63073539	---
267314_at	8.09323325	7.965399866	7.89983376	8.018307222	7.891318575	7.695855413	---
267313_at	5.150723846	5.445396886	5.379549124	5.68577462	5.427773043	6.313434549	AT2G34740
267312_at	9.685991675	9.796168026	9.291207528	9.280160583	9.105666691	9.324770857	AT2G34750
267311_at	6.683804057	6.941904859	6.787098372	7.140611266	6.945523141	7.34749968	AT2G34670
267310_at	9.638708091	9.797281105	9.646246981	9.681178192	9.283369073	9.305570573	AT2G34680
267309_at	7.909932671	8.137719892	7.884866336	8.033256476	8.17645292	8.379748106	AT2G19385
267308_at	7.887856603	8.02360711	8.207076246	8.325690581	7.630329102	7.897169743	AT2G30200
267307_at	3.345434821	3.434494337	3.156703906	3.172434072	3.095029831	3.241833073	AT2G30210
267306_at	10.24759384	10.36863939	10.34083428	10.50672592	10.51642194	10.64441951	AT2G30060
267305_at	5.44844914	5.924996315	5.155002302	5.288312912	5.128576064	5.282555699	AT2G30070
267304_at	5.186128314	5.210799955	4.792772529	4.997233318	4.685582139	4.827344603	AT2G30080
267303_at	3.555693235	3.730465885	3.612413004	3.255298098	3.419979312	3.482886826	AT2G30090
267302_at	8.269776258	8.304655342	8.314232897	8.334444715	8.36160802	8.278171135	AT2G30105
267301_at	10.18444754	10.18243146	10.11285942	10.12464603	10.37001115	10.12568894	AT2G30110
267300_at	9.58475605	9.324147644	9.614089786	9.618169776	10.61530781	10.4683474	AT2G30140
267299_at	6.128736502	5.620869207	6.769172535	6.904384699	6.122536947	6.527349074	AT2G30150
267298_at	3.28522884	3.620666436	3.438239546	3.588676097	3.485044399	3.432234507	AT2G23760
267297_at	7.688428489	7.496017071	7.46864351	7.577731402	7.483287962	7.618381316	AT2G23780
267296_at	4.372418747	4.597348259	4.208826321	4.377850703	4.267252226	4.466590635	AT2G23660
267295_at	4.144322524	3.856251414	3.809072635	3.877344385	3.681031982	4.002915226	AT2G23800
267294_at	6.778413303	6.481905035	6.267585546	6.096215035	5.410531442	5.279527544	AT2G23670
267293_at	9.769340204	9.730346659	9.624181554	9.272588456	10.84399244	10.39541088	AT2G23810
267292_at	4.839316963	4.982868999	4.82868663	4.899427439	4.756139212	4.967954722	AT2G23740
267291_at	6.217873889	6.381200476	6.518234694	6.528607413	6.236964516	6.31023997	AT2G23740
267290_at	7.727203019	7.640664568	7.685691615	7.749228536	7.716635147	7.672537789	AT2G23740
267289_at	5.314358627	5.026994706	5.523227939	4.947769236	6.242690955	5.656894284	AT2G23770
267288_at	6.16445603	6.34661097	6.550851043	6.505396848	7.957126574	7.027132039	AT2G23680
267287_at	4.545879482	4.968187728	4.692965261	4.61526807	4.692965261	4.556333205	AT2G23630
267286_at	6.10310085	6.121846576	5.978085917	5.796416767	5.829686	6.079130964	AT2G23640
267285_at	6.327449812	6.524974299	6.091346052	6.093336995	5.924057524	6.206668911	---
267284_at	6.677702392	6.600179538	6.644675058	6.410739815	6.224925457	6.239193586	AT2G23700
267283_at	2.830139217	2.770202678	2.762053129	2.869440841	2.736779575	2.821861676	---
267282_at	5.798083968	5.57906222	5.579026967	5.5410561	5.414424692	5.453288941	AT2G19390
267281_at	5.62801214	5.861421684	5.518555578	5.786632099	5.374279953	5.640373218	AT2G19400
267280_at	7.791687394	7.733384207	7.691315987	7.776060526	8.306423443	8.301411511	AT2G19450
267279_at	5.806931882	5.933786231	6.434396658	6.547736809	7.09255191	6.453860209	AT2G19460
267278_at	6.399842833	6.333675249	6.62014595	6.701863719	6.878130041	6.820659124	AT2G19350
267277_at	9.668487355	9.785791136	9.619719126	9.697592032	9.988015324	9.768602288	AT2G30050
267276_at	3.475861654	3.753772121	3.469030139	3.97321949	4.489268432	4.326303384	AT2G30130
267275_at	3.711366965	3.889676965	3.268655756	3.5912152	3.693551045	3.705942413	AT2G30240
267274_at	6.905492573	6.768391439	7.062582884	7.09709789	7.222377623	7.3030774	AT2G30160
267273_at	3.836634788	3.789818713	3.800210176	3.943308979	3.785279026	3.735361301	AT2G02520
267272_at	3.565265652	3.598092298	3.345813672	3.10197511	3.076506402	3.282512487	---
267271_at	3.647703249	3.610675367	3.785200595	3.311411199	3.374194491	3.367539162	AT2G02540
267270_at	2.89991257	3.068877424	2.918571868	2.927658634	2.75167355	3.013590737	AT2G02550
267269_at	8.527047287	8.791578092	8.359166094	8.255397843	8.452833218	8.46212	AT2G02560
267268_at	7.184116036	7.059868353	6.942665891	7.227182669	7.25161891	7.226035438	AT2G02570
267267_at	2.943173151	2.971075732	2.854093231	2.832677338	3.093272625	2.99692375	AT2G02580
267266_at	8.971925711	9.06232036	8.753128805	8.942592033	9.1722514	8.87489973	AT2G23150
267265_at	2.755984401	2.909433084	2.914856036	2.681960644	2.851976432	2.865228468	AT2G22980
267264_at	6.580800374	6.04549345	6.485562905	6.114678914	5.387928641	4.925298934	AT2G22970
267263_at	7.830294047	7.39223248	7.626661697	6.952334831	8.27632673	7.926564899	AT2G23110
267262_at	2.563102089	2.481107314	2.410837532	2.544262998	2.574761178	2.625323113	AT2G22990
267261_at	12.38372078	12.91053893	12.8486985	13.15737249	12.91562774	13.07341073	AT2G23120
267260_at	4.809664092	4.957645032	4.717824931	4.644600447	4.604523713	5.075408448	AT2G23130
267259_at	11.72730403	11.70975256	11.75242944	11.61945626	11.63057424	11.71323189	AT2G23090
267258_at	6.830280083	6.796884655	6.744502824	6.799544089	6.860343457	6.863230542	AT2G23140
267257_at	8.449777982	8.489072321	8.350687576	8.338975058	8.312611197	8.485996506	AT2G23080
267256_s_at	3.990892562	3.969007641	4.025054033	3.762878108	3.646294205	3.769430694	AT2G23000 /// AT2G23010
267255_at	5.593604184	5.883429298	5.302282341	5.628668237	5.508584402	5.597517982	AT2G22950
267254_at	6.864270044	5.943712115	6.954447344	6.188084378	5.356353127	5.009138989	AT2G23030
267253_at	3.222150523	3.229068825	3.287206476	3.161452926	3.153769019	3.156210829	AT2G22960
267252_at	4.176246337	4.318872383	4.03035747	3.799334191	3.972036876	3.921759345	AT2G23100
267251_at	11.5089741	11.55562483	11.27321813	11.27946063	11.21457663	11.36720009	AT2G23070
267250_at	4.410456832	4.51902165	4.518823301	4.338195198	4.135368512	4.354836163	AT2G23060
267249_at	3.383865514	3.553905929	3.580024799	3.568134863	3.591823771	3.632468751	AT2G23040
267248_at	3.522122781	3.604723825	3.719185774	3.620564666	3.502805969	3.572694166	AT2G30120
267247_at	6.908799735	6.885138911	7.01764459	7.059868353	6.943774305	7.343890555	AT2G30170
267246_at	7.992254842	7.935887783	7.869172914	7.601739055	8.808648653	8.685911326	AT2G30250
267245_at	2.438118244	2.54831444	2.618504533	2.740158064	2.511320221	2.51532924	AT2G02640
267244_at	4.080534664	4.015887603	3.832724406	3.64573671	3.926288881	3.990385457	AT2G02650
267243_at	3.068669541	3.294106105	3.226118072	3.384626046	3.490848549	3.702813133	AT2G02660
267242_at	2.772651703	2.799062576	2.604028602	2.839288693	2.787977442	2.764670894	AT2G02670
267241_at	3.614160674	3.748335273	3.56620205	3.567673865	3.492581716	3.616410061	AT2G02490 /// AT2G02498
267240_at	4.542897402	4.558257586	5.271434223	5.122685959	6.595824468	5.682016923	AT2G02680
267239_at	10.52132795	10.55302327	10.67737086	10.60780562	10.71303516	10.72949012	AT2G02510
267238_at	4.197820976	4.315023986	4.270038496	4.304507836	4.296230427	4.329935412	AT2G44130
267237_s_at	7.391230273	7.333856244	7.654863516	8.033563514	7.479105592	7.832570663	AT2G44040 /// AT3G59890
267236_at	11.22557443	11.30063816	10.97617904	10.92594058	10.87970611	11.06492328	AT2G44100
267235_at	8.124364847	8.082451247	8.098506454	8.156235583	8.090453523	8.077118922	---
267234_x_at	4.162900582	4.366985104	3.81332201	4.118432653	4.170648822	4.280449875	AT2G43930
267233_s_at	9.922786531	9.506904063	9.981808407	9.310024858	8.8426859	8.433020596	AT2G43910 /// AT2G43920
267232_at	4.690347618	4.711432828	4.948973051	5.259395643	5.014605838	4.897863096	AT2G44190
267231_at	5.499678597	5.390752771	5.521402627	5.605712872	5.680005122	5.455288617	AT2G43900
267230_at	10.27176263	10.14641918	10.13252449	9.92524972	9.472126175	9.724050229	AT2G44080
267229_s_at	8.182603398	8.178634663	8.019555652	7.973433269	7.83125173	7.908733502	AT2G44070 /// AT5G38640
267228_at	3.894355633	3.745903079	3.585036498	3.79244655	4.057422001	3.966005198	AT2G43890
267227_at	5.429575663	5.606998712	5.380811462	5.301675431	5.352208647	5.468587062	AT2G44030
267226_at	4.541475134	3.930375989	4.476097705	4.176322493	6.924213975	5.487656087	AT2G44010
267225_at	3.671404172	3.739679144	3.603075484	3.672272517	3.531754068	3.638192724	AT2G44000
267224_at	4.185930389	4.113178407	4.017193534	3.997781696	4.026849105	4.182224821	AT2G43990
267223_at	7.442920774	7.460833731	7.247605895	7.24427554	7.12438382	7.37794443	AT2G43980
